sx,sy,px,py,pz,ox,oy,oz,timestamp,trial_id,label,svalid,pvalid,ovalid
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2709.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2726.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2767.466,0,,False,False,False
1.013,0.642,306.42,129.06,40.14,-19.74,-17.71,604.41,2784.466,0,,False,False,False
0.938,0.773,262.06,87.74,25.10,8.87,-20.57,602.90,2801.466,0,,True,True,True
0.897,0.943,237.17,33.95,5.52,9.45,-22.91,650.77,2817.466,0,,True,True,True
0.884,1.023,229.72,8.57,-3.72,9.73,-24.06,670.16,2834.466,0,,True,True,True
0.897,1.043,237.17,2.22,-6.03,10.18,-24.93,680.50,2851.466,0,,True,True,True
0.911,1.055,245.80,-1.39,-7.34,10.50,-25.76,691.21,2867.466,0,,True,True,True
0.915,1.055,247.91,-1.31,-7.31,10.63,-26.15,694.43,2884.466,0,,True,True,True
0.913,1.050,247.02,0.15,-6.78,10.78,-26.50,697.34,2901.466,0,,True,True,True
0.914,1.058,247.57,-2.45,-7.73,10.90,-26.70,699.54,2917.466,0,,True,True,True
0.922,1.048,252.27,0.76,-6.56,10.97,-26.83,701.37,2934.466,0,,True,True,True
0.923,1.048,252.73,0.82,-6.54,11.09,-26.93,703.49,2951.466,0,,True,True,True
0.929,1.048,256.43,0.72,-6.57,11.19,-26.98,704.75,2967.466,0,,True,True,True
0.929,1.055,256.46,-1.34,-7.33,11.24,-27.03,705.37,2984.466,0,,True,True,True
0.932,1.050,258.35,-0.01,-6.84,11.33,-27.20,706.53,3001.466,0,,True,True,True
0.914,1.053,247.70,-0.69,-7.09,11.32,-27.48,707.66,3017.466,0,,True,True,True
0.828,1.050,196.33,0.12,-6.79,11.01,-27.70,708.24,3034.466,0,,True,True,True
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3051.466,0,,False,False,False
0.734,1.052,139.75,-0.47,-7.01,10.95,-28.26,712.22,3067.466,0,,True,True,True
0.732,1.060,139.00,-3.09,-7.96,11.13,-28.33,713.45,3083.466,0,,True,True,True
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3100.466,0,,False,False,False
0.734,1.043,140.15,2.35,-5.98,12.11,-28.26,713.40,3117.466,0,,True,True,True
0.735,1.042,140.31,2.71,-5.85,12.36,-28.22,713.54,3133.466,0,,True,True,True
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3150.466,0,,False,False,False
0.810,0.959,185.12,28.73,3.62,13.97,-27.89,714.91,3167.466,0,,True,True,True
0.904,0.810,241.35,75.91,20.79,14.94,-27.44,713.91,3183.466,0,,True,True,True
1.094,0.628,355.07,133.46,41.74,49.64,-30.31,712.35,3200.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3217.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3233.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3250.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3266.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3283.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3300.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3316.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3333.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3350.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3366.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3383.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3400.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3416.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3433.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3450.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3466.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3483.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3500.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3516.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3533.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3550.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3566.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3583.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3599.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3616.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3633.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3649.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3666.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3683.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3699.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3716.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3733.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3749.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3766.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3783.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3799.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3816.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3832.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3849.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3866.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3882.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3899.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3916.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3932.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3949.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3965.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3982.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3999.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4015.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4032.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4049.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4065.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4082.466,0,,False,False,False
1.194,0.616,414.71,137.09,43.06,64.08,-30.78,690.21,4099.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4115.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4149.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4165.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4182.466,0,,False,False,False
1.182,0.640,407.74,129.70,40.37,62.88,-29.94,673.39,4199.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4215.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4232.466,0,,False,False,False
1.175,0.645,403.33,128.15,39.80,62.29,-29.72,666.70,4249.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4265.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4282.466,0,,False,False,False
1.162,0.644,395.46,128.23,39.84,61.46,-29.30,658.15,4298.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4315.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4332.466,0,,False,False,False
1.149,0.654,387.70,125.13,38.71,61.23,-28.97,652.64,4348.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4365.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4382.466,0,,False,False,False
1.130,0.663,376.38,122.27,37.67,60.91,-28.75,644.89,4398.466,0,,False,False,False
1.184,0.634,408.56,131.46,41.01,5.93,-17.99,643.54,4415.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4432.466,0,,False,False,False
1.131,0.688,377.21,114.33,34.77,60.29,-28.54,637.67,4448.466,0,,False,False,False
1.165,0.660,397.73,123.18,38.00,5.85,-17.85,636.61,4465.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4481.466,0,,False,False,False
1.140,0.681,382.55,116.75,35.66,32.70,-23.00,632.88,4498.466,0,,True,True,True
1.169,0.672,400.03,119.51,36.66,5.71,-17.68,632.39,4515.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4531.466,0,,False,False,False
1.136,0.691,380.27,113.44,34.45,32.54,-22.88,629.13,4548.466,0,,True,True,True
1.165,0.683,397.39,116.13,35.43,5.75,-17.63,628.94,4565.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4581.466,0,,False,False,False
1.130,0.688,376.59,114.31,34.77,32.46,-22.87,626.36,4598.466,0,,True,True,True
1.157,0.677,392.67,118.04,36.13,5.75,-17.64,626.16,4614.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4631.466,0,,False,False,False
1.126,0.697,374.07,111.76,33.84,32.25,-22.69,623.69,4648.466,0,,True,True,True
1.153,0.684,390.22,115.84,35.33,5.62,-17.42,623.63,4664.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4681.466,0,,False,False,False
1.125,0.702,373.44,110.05,33.22,32.02,-22.45,621.65,4698.466,0,,True,True,True
1.152,0.683,389.76,116.03,35.39,5.49,-17.28,621.88,4714.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4731.466,0,,False,False,False
1.116,0.701,368.28,110.24,33.29,31.93,-22.56,620.14,4748.466,0,,True,True,True
1.147,0.691,386.52,113.51,34.48,5.49,-17.43,620.00,4764.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4781.466,0,,False,False,False
1.115,0.689,367.74,114.01,34.66,31.91,-22.61,617.86,4798.466,0,,True,True,True
1.145,0.682,385.51,116.44,35.54,5.54,-17.45,617.95,4814.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4831.466,0,,False,False,False
1.118,0.699,369.33,111.08,33.59,31.77,-22.45,616.36,4847.466,0,,True,True,True
1.145,0.689,385.64,114.06,34.68,5.42,-17.31,616.82,4864.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4881.466,0,,False,False,False
1.117,0.702,368.51,110.03,33.21,31.55,-22.42,615.65,4897.466,0,,True,True,True
1.144,0.686,384.86,115.06,35.04,5.23,-17.36,615.87,4914.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4931.466,0,,False,False,False
1.099,0.663,358.26,122.41,37.72,31.42,-22.42,614.44,4947.466,0,,True,True,True
1.124,0.618,372.98,136.59,42.88,5.23,-17.26,614.82,4964.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4981.466,0,,False,False,False
1.105,0.624,361.42,134.56,42.14,31.57,-22.27,614.81,4997.466,0,,True,True,True
1.131,0.614,377.23,137.66,43.27,5.35,-17.10,615.39,5014.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5031.466,0,,False,False,False
1.106,0.623,362.33,134.89,42.26,31.55,-22.05,614.75,5047.466,0,,True,True,True
1.132,0.598,377.90,142.98,45.20,5.28,-16.95,615.33,5064.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5080.466,0,,False,False,False
1.107,0.536,362.72,162.35,52.25,31.40,-21.97,614.76,5097.466,0,,True,True,True
1.133,0.527,378.39,165.39,53.36,5.20,-16.96,617.65,5114.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5130.466,0,,False,False,False
1.140,0.515,382.42,168.93,54.65,5.28,-17.16,623.20,5147.466,0,,False,False,False
1.147,0.511,386.50,170.29,55.14,5.32,-17.20,625.34,5163.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5180.466,0,,False,False,False
1.151,0.504,388.91,172.65,56.00,5.48,-17.27,630.03,5197.466,0,,False,False,False
1.154,0.505,390.95,172.29,55.87,5.54,-17.30,631.63,5213.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5230.466,0,,False,False,False
1.162,0.497,395.75,174.71,56.75,5.64,-17.44,635.77,5247.466,0,,False,False,False
1.168,0.496,399.48,175.09,56.89,5.64,-17.50,637.57,5263.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5280.466,0,,False,False,False
1.180,0.488,406.26,177.62,57.81,5.58,-17.71,641.83,5297.466,0,,False,False,False
1.189,0.482,411.57,179.64,58.55,5.56,-17.77,643.17,5313.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5330.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5347.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5363.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5380.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5397.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5413.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5430.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5447.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5463.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5480.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5496.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5513.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5530.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5546.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5563.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5580.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5596.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5613.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5630.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5646.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5663.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5680.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5696.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5713.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5730.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5746.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5763.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5779.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5796.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5813.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5829.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5846.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5862.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5879.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5896.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5912.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5929.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5946.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5962.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5979.466,0,,False,False,False
1.162,0.665,395.73,121.83,37.51,63.98,-30.51,673.91,5996.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6012.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6029.466,0,,False,False,False
1.163,0.696,396.38,111.80,33.86,63.24,-29.96,664.01,6046.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6062.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6079.466,0,,False,False,False
1.144,0.705,384.62,109.16,32.90,62.72,-29.65,655.62,6096.466,0,,False,False,False
1.199,0.672,417.49,119.64,36.71,6.67,-18.65,653.12,6112.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6129.466,0,,False,False,False
1.130,0.705,376.81,109.16,32.89,62.16,-29.44,648.77,6145.466,0,,False,False,False
1.191,0.679,413.10,117.15,35.80,6.65,-18.46,646.40,6162.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6179.466,0,,False,False,False
1.116,0.722,368.15,103.78,30.94,61.54,-29.06,641.65,6195.466,0,,False,False,False
1.174,0.685,402.55,115.45,35.18,6.69,-18.21,639.43,6212.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6229.466,0,,False,False,False
1.113,0.712,366.54,106.90,32.07,61.28,-28.81,636.91,6245.466,0,,False,False,False
1.166,0.695,398.32,112.37,34.06,6.91,-18.09,635.11,6262.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6279.466,0,,False,False,False
1.118,0.727,369.32,102.01,30.29,61.11,-28.73,632.62,6295.466,0,,False,False,False
1.159,0.698,393.84,111.20,33.64,7.09,-18.09,631.60,6312.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6329.466,0,,False,False,False
1.139,0.720,382.15,104.38,31.15,33.95,-23.37,629.74,6345.466,0,,True,True,True
1.171,0.715,401.12,105.86,31.69,7.07,-18.05,629.60,6362.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6378.466,0,,False,False,False
1.132,0.724,377.60,102.92,30.62,33.77,-23.20,626.46,6395.466,0,,True,True,True
1.161,0.699,395.05,110.95,33.55,7.06,-17.89,626.12,6412.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6428.466,0,,False,False,False
1.136,0.708,379.93,108.06,32.49,33.65,-23.04,623.05,6445.466,0,,True,True,True
1.161,0.702,394.95,110.00,33.20,7.13,-17.81,623.24,6461.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6478.466,0,,False,False,False
1.127,0.717,374.56,105.35,31.51,33.73,-23.02,621.42,6495.466,0,,True,True,True
1.153,0.703,390.49,109.64,33.07,7.28,-17.79,621.51,6511.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6528.466,0,,False,False,False
1.127,0.707,374.84,108.57,32.68,33.71,-22.95,619.74,6545.466,0,,True,True,True
1.152,0.701,389.94,110.29,33.31,7.32,-17.69,619.82,6561.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6578.466,0,,False,False,False
1.124,0.719,372.82,104.62,31.24,33.63,-22.81,618.20,6595.466,0,,True,True,True
1.146,0.713,386.23,106.43,31.90,7.33,-17.56,618.34,6611.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6628.466,0,,False,False,False
1.126,0.716,374.28,105.51,31.57,33.63,-22.77,616.55,6645.466,0,,True,True,True
1.153,0.703,390.11,109.80,33.13,7.45,-17.54,617.15,6661.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6678.466,0,,False,False,False
1.130,0.716,376.51,105.72,31.64,33.76,-22.72,615.83,6695.466,0,,True,True,True
1.152,0.704,389.45,109.53,33.03,7.58,-17.47,616.46,6711.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6728.466,0,,False,False,False
1.129,0.719,375.69,104.64,31.25,33.77,-22.65,615.51,6745.466,0,,True,True,True
1.154,0.698,390.88,111.27,33.66,7.56,-17.43,615.98,6761.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6778.466,0,,False,False,False
1.126,0.707,374.17,108.47,32.64,33.63,-22.64,614.59,6794.466,0,,True,True,True
1.153,0.689,390.57,114.17,34.72,7.47,-17.41,614.95,6811.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6828.466,0,,False,False,False
1.130,0.684,376.85,115.80,35.31,33.53,-22.67,613.57,6844.466,0,,True,True,True
1.156,0.678,392.19,117.49,35.93,7.43,-17.47,614.25,6861.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6878.466,0,,False,False,False
1.127,0.689,374.97,113.98,34.65,33.56,-22.68,614.19,6894.466,0,,True,True,True
1.155,0.682,391.58,116.40,35.53,7.40,-17.46,614.95,6911.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6928.466,0,,False,False,False
1.133,0.687,378.13,114.60,34.88,33.51,-22.63,614.21,6944.466,0,,True,True,True
1.160,0.682,394.23,116.31,35.50,7.34,-17.43,614.97,6961.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6978.466,0,,False,False,False
1.132,0.676,377.51,118.10,36.15,33.40,-22.66,614.01,6994.466,0,,True,True,True
1.158,0.671,393.44,119.71,36.73,7.20,-17.47,614.79,7011.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7027.466,0,,False,False,False
1.125,0.665,373.74,121.62,37.43,33.25,-22.74,613.74,7044.466,0,,True,True,True
1.151,0.660,388.94,123.44,38.09,7.07,-17.55,614.10,7061.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7077.466,0,,False,False,False
1.130,0.679,376.59,117.37,35.88,33.13,-22.69,612.92,7094.466,0,,True,True,True
1.152,0.669,389.95,120.45,37.00,6.98,-17.54,613.74,7110.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7127.466,0,,False,False,False
1.129,0.683,375.86,116.01,35.39,33.04,-22.74,613.02,7144.466,0,,True,True,True
1.155,0.678,391.32,117.46,35.91,6.87,-17.59,613.77,7160.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7177.466,0,,False,False,False
1.131,0.685,377.34,115.52,35.21,32.85,-22.70,612.43,7194.466,0,,True,True,True
1.157,0.671,392.92,119.69,36.73,6.70,-17.57,613.00,7210.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7227.466,0,,False,False,False
1.129,0.683,375.92,115.91,35.35,32.72,-22.67,612.03,7244.466,0,,True,True,True
1.153,0.672,390.42,119.43,36.63,6.59,-17.52,612.70,7260.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7277.466,0,,False,False,False
1.129,0.678,376.00,117.63,35.98,32.69,-22.60,611.93,7294.466,0,,True,True,True
1.154,0.668,391.13,120.77,37.12,6.56,-17.47,612.79,7310.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7327.466,0,,False,False,False
1.129,0.675,376.09,118.62,36.34,32.70,-22.64,612.69,7344.466,0,,True,True,True
1.155,0.668,391.25,120.84,37.15,6.53,-17.53,613.44,7360.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7377.466,0,,False,False,False
1.132,0.675,377.97,118.59,36.32,32.65,-22.68,612.80,7393.466,0,,True,True,True
1.166,0.665,397.88,121.81,37.50,6.51,-17.54,613.41,7410.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7427.466,0,,False,False,False
1.149,0.674,388.17,118.93,36.45,32.69,-22.66,613.28,7443.466,0,,True,True,True
1.172,0.655,401.38,125.00,38.66,6.54,-17.57,614.19,7460.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7477.466,0,,False,False,False
1.155,0.666,391.70,121.47,37.37,32.78,-22.79,613.99,7493.466,0,,True,True,True
1.175,0.656,403.56,124.40,38.44,6.61,-17.67,615.03,7510.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7527.466,0,,False,False,False
1.151,0.665,389.36,121.70,37.46,32.85,-22.84,614.68,7543.466,0,,True,True,True
1.176,0.660,404.16,123.38,38.07,6.61,-17.71,615.71,7560.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7577.466,0,,False,False,False
1.156,0.662,391.96,122.54,37.76,32.79,-22.79,615.35,7593.466,0,,True,True,True
1.177,0.659,404.50,123.62,38.16,6.51,-17.66,616.28,7610.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7626.466,0,,False,False,False
1.156,0.670,392.03,120.22,36.92,32.73,-22.79,615.67,7643.466,0,,True,True,True
1.176,0.654,404.07,125.08,38.69,6.46,-17.69,616.39,7660.466,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7676.466,0,,False,False,False
1.140,0.666,382.24,121.52,37.39,59.41,-28.21,618.56,7693.466,0,,False,False,False
