sx,sy,px,py,pz,ox,oy,oz,timestamp,trial_id,label,combined_gazePoint2d_isValid,combined_gazePoint3d_isValid,combined_originPoint3d_isValid
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2601,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2632,0,,False,False,False
0.384,0.533,-69,163.52,52.68,-45,94.05,595.05,2649,0,,True,True,True
0.378,0.522,-72.88,166.91,53.91,-45.75,95.74,605.6,2665,0,,True,True,True
0.359,0.423,-84.34,198.15,65.29,-50,104.67,661.51,2682,0,,True,True,True
0.36,0.428,-83.8,196.69,64.75,-50.04,104.8,662.29,2699,0,,True,True,True
0.375,0.513,-74.57,169.7,54.93,-50.02,104.78,663.46,2715,0,,True,True,True
0.376,0.696,-73.75,111.81,33.86,-49.79,103.95,661.38,2732,0,,True,True,True
0.382,0.754,-70.55,93.54,27.21,-49.77,103.8,661.51,2748,0,,True,True,True
0.395,0.854,-62.39,62.15,15.78,-49.81,103.92,663.96,2765,0,,True,True,True
0.395,0.855,-62.36,61.75,15.64,-49.91,104.1,665.25,2782,0,,True,True,True
0.398,0.854,-61.01,61.97,15.72,-49.91,104.07,665.18,2798,0,,True,True,True
0.395,0.857,-62.47,61.18,15.43,-49.89,104.06,665.25,2815,0,,True,True,True
0.399,0.853,-60.05,62.46,15.9,-49.88,104.05,665.24,2832,0,,True,True,True
0.393,0.857,-63.92,60.94,15.34,-49.87,104.05,665.25,2848,0,,True,True,True
0.397,0.856,-61.14,61.27,15.46,-49.87,104.08,665.28,2865,0,,True,True,True
0.397,0.862,-61.53,59.62,14.86,-49.87,104.12,665.3,2882,0,,True,True,True
0.399,0.867,-60.5,57.99,14.27,-49.89,104.14,665.38,2898,0,,True,True,True
0.403,0.873,-57.89,55.87,13.5,-49.94,104.22,665.79,2915,0,,True,True,True
0.4,0.867,-59.39,58.07,14.3,-49.99,104.26,666.13,2932,0,,True,True,True
0.399,0.877,-60.46,54.62,13.04,-50.03,104.25,666.28,2948,0,,True,True,True
0.351,0.985,-88.94,20.6,0.66,-50.22,104.03,666.52,2965,0,,True,True,True
0.355,0.98,-86.29,22.3,1.28,-50.38,104.07,667.34,2982,0,,True,True,True
0.361,0.972,-83.07,24.59,2.11,-15.55,104.93,670.25,2998,0,,False,False,False
0.353,0.984,-87.99,20.9,0.77,-50.42,104.13,667.58,3015,0,,True,True,True
0.355,0.985,-86.56,20.77,0.72,-50.44,104.22,667.93,3031,0,,True,True,True
0.346,0.978,-91.7,22.86,1.48,-15.54,105.1,670.88,3048,0,,False,False,False
0.346,0.995,-92.19,17.39,-0.51,-50.43,104.34,668.35,3065,0,,True,True,True
0.354,0.989,-87.03,19.31,0.19,-50.42,104.35,668.51,3081,0,,True,True,True
0.352,0.986,-88.05,20.32,0.56,-15.46,105.16,671.22,3098,0,,False,False,False
0.354,0.997,-87.04,16.88,-0.69,-50.33,104.22,667.91,3115,0,,True,True,True
0.345,0.995,-92.54,17.6,-0.43,-50.28,104.13,667.51,3131,0,,True,True,True
0.343,0.985,-93.47,20.51,0.63,-15.38,104.91,670.11,3148,0,,False,False,False
0.356,1.018,-86.11,10.09,-3.16,-50.24,104.01,667.22,3165,0,,True,True,True
0.344,1.069,-93.25,-5.79,-8.94,-50.25,103.87,667.1,3181,0,,True,True,True
0.335,1.067,-98.37,-5.4,-8.8,-15.45,104.66,669.83,3198,0,,False,False,False
0.345,1.068,-92.33,-5.52,-8.85,-50.3,103.85,666.87,3215,0,,True,True,True
0.35,1.06,-89.75,-3.02,-7.94,-50.29,103.85,666.78,3231,0,,True,True,True
0.341,1.063,-95.09,-3.93,-8.27,-15.47,104.65,669.48,3248,0,,False,False,False
0.346,1.061,-91.77,-3.43,-8.09,-50.27,103.81,666.57,3265,0,,True,True,True
0.351,1.067,-88.89,-5.33,-8.78,-50.25,103.78,666.43,3281,0,,True,True,True
0.352,1.067,-88.51,-5.35,-8.79,-15.44,104.55,669.04,3298,0,,False,False,False
0.352,1.061,-88.07,-3.31,-8.04,-50.2,103.65,665.77,3315,0,,True,True,True
0.365,0.995,-80.61,17.56,-0.45,-50.18,103.79,665.62,3331,0,,True,True,True
0.391,0.902,-64.88,46.98,10.26,-50.14,104.01,665.32,3348,0,,True,True,True
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3365,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3381,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3398,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3415,0,,False,False,False
0.357,0.557,-85.29,155.88,49.9,-50.62,105.49,664.71,3431,0,,True,True,True
0.376,0.435,-73.95,194.2,63.85,-15.94,106.37,667.24,3448,0,,False,False,False
0.366,0.427,-80.05,197.02,64.87,-50.62,105.27,663.93,3465,0,,True,True,True
0.365,0.423,-80.4,198.29,65.34,-50.7,105.38,664.83,3481,0,,True,True,True
0.364,0.423,-81.1,198.07,65.26,-50.72,105.41,665.04,3498,0,,True,True,True
0.364,0.424,-81.39,197.98,65.22,-50.75,105.41,665.15,3515,0,,True,True,True
0.364,0.42,-80.87,199.2,65.67,-50.81,105.44,665.44,3531,0,,True,True,True
0.365,0.423,-80.56,198.12,65.27,-50.85,105.46,665.59,3548,0,,True,True,True
0.367,0.421,-79.38,198.71,65.49,-50.96,105.51,665.99,3564,0,,True,True,True
0.366,0.414,-80.21,201.03,66.33,-51.09,105.54,666.42,3581,0,,True,True,True
0.366,0.415,-80.08,200.74,66.22,-51.17,105.57,666.72,3598,0,,True,True,True
0.367,0.42,-79.29,198.96,65.58,-51.35,105.66,667.48,3614,0,,True,True,True
0.365,0.419,-80.63,199.39,65.73,-51.47,105.7,667.97,3630,0,,True,True,True
0.366,0.415,-79.86,200.78,66.24,-51.52,105.71,668.15,3648,0,,True,True,True
0.364,0.406,-81.21,203.37,67.18,-51.58,105.73,668.4,3664,0,,True,True,True
0.365,0.414,-80.44,200.88,66.28,-51.61,105.78,668.71,3680,0,,True,True,True
0.365,0.41,-80.65,202.24,66.77,-51.62,105.81,668.87,3698,0,,True,True,True
0.363,0.412,-81.74,201.73,66.59,-51.63,105.85,669.28,3714,0,,True,True,True
0.364,0.412,-81.03,201.52,66.51,-51.62,105.85,669.39,3730,0,,True,True,True
0.364,0.404,-81.06,204.26,67.51,-51.62,105.85,669.43,3748,0,,True,True,True
0.364,0.402,-81.44,204.66,67.65,-51.63,105.85,669.49,3764,0,,True,True,True
0.339,0.456,-95.93,187.79,61.51,-51.76,105.74,669.25,3780,0,,True,True,True
0.34,0.464,-95.63,185.29,60.6,-51.77,105.65,668.88,3797,0,,True,True,True
0.345,0.455,-92.35,188.09,61.62,-51.8,105.62,668.69,3814,0,,True,True,True
0.343,0.459,-93.76,186.78,61.15,-51.9,105.7,669.23,3830,0,,True,True,True
0.343,0.459,-93.65,186.83,61.16,-51.94,105.75,669.47,3847,0,,True,True,True
0.342,0.461,-94.18,186.28,60.96,-52.01,105.83,670.02,3864,0,,True,True,True
0.343,0.46,-93.92,186.57,61.07,-52.04,105.84,670.23,3880,0,,True,True,True
0.342,0.454,-94.56,188.3,61.7,-52.04,105.83,670.27,3897,0,,True,True,True
0.342,0.452,-94.21,188.98,61.95,-52.05,105.78,670.26,3914,0,,True,True,True
0.341,0.456,-95.06,187.67,61.47,-52.06,105.74,670.22,3930,0,,True,True,True
0.342,0.453,-94.16,188.52,61.78,-52.07,105.73,670.22,3947,0,,True,True,True
0.347,0.456,-91.01,187.58,61.44,-52.09,105.73,670.21,3964,0,,True,True,True
0.354,0.461,-86.94,186.14,60.91,-52.1,105.71,670.11,3980,0,,True,True,True
0.353,0.458,-87.6,187.11,61.27,-52.14,105.73,670.3,3997,0,,True,True,True
0.352,0.457,-88.59,187.49,61.4,-52.25,105.78,670.79,4014,0,,True,True,True
0.352,0.455,-88.43,187.94,61.57,-52.35,105.81,670.94,4030,0,,True,True,True
0.353,0.457,-87.99,187.25,61.32,-52.38,105.82,670.96,4047,0,,True,True,True
0.351,0.459,-89.13,186.75,61.14,-52.46,105.82,670.97,4064,0,,True,True,True
0.351,0.459,-88.93,186.68,61.11,-52.52,105.82,671.05,4080,0,,True,True,True
0.352,0.455,-88.12,187.89,61.55,-52.55,105.81,671.09,4097,0,,True,True,True
0.352,0.454,-88.53,188.5,61.77,-52.61,105.8,671.14,4114,0,,True,True,True
0.352,0.454,-88.12,188.2,61.66,-52.64,105.79,671.05,4130,0,,True,True,True
0.351,0.45,-89.17,189.66,62.19,-52.66,105.77,670.96,4147,0,,True,True,True
0.347,0.484,-91.24,179.02,58.32,-52.73,105.64,670.86,4163,0,,True,True,True
0.345,0.567,-92.57,152.54,48.68,-52.81,105.43,671.15,4180,0,,True,True,True
0.348,0.569,-90.67,152.01,48.49,-52.83,105.35,671.04,4197,0,,True,True,True
0.348,0.576,-90.95,149.81,47.69,-52.86,105.25,670.64,4213,0,,True,True,True
0.348,0.578,-90.83,149.21,47.47,-52.94,105.22,670.69,4229,0,,True,True,True
0.345,0.573,-92.56,150.83,48.06,-52.98,105.2,670.68,4247,0,,True,True,True
0.347,0.579,-91.49,148.93,47.37,-53.04,105.15,670.59,4263,0,,True,True,True
0.348,0.578,-90.57,149.07,47.42,-53.07,105.1,670.42,4279,0,,True,True,True
0.345,0.581,-92.55,148.33,47.15,-53.09,105.1,670.43,4297,0,,True,True,True
0.349,0.583,-90.26,147.72,46.93,-53.16,105.13,670.7,4313,0,,True,True,True
0.349,0.576,-90.05,149.75,47.67,-53.22,105.17,671.23,4329,0,,True,True,True
0.349,0.58,-89.91,148.54,47.23,-53.26,105.2,671.53,4347,0,,True,True,True
0.348,0.575,-90.78,150.11,47.8,-53.32,105.24,671.98,4363,0,,True,True,True
0.347,0.574,-91.12,150.33,47.88,-53.37,105.23,672.02,4379,0,,True,True,True
0.345,0.573,-92.32,150.84,48.06,-53.39,105.21,671.98,4396,0,,True,True,True
0.346,0.572,-91.68,151.24,48.21,-53.46,105.17,671.93,4413,0,,True,True,True
0.346,0.573,-92.08,150.78,48.04,-53.55,105.15,671.95,4429,0,,True,True,True
0.348,0.579,-90.88,148.85,47.34,-53.58,105.12,671.83,4446,0,,True,True,True
0.346,0.576,-91.76,149.73,47.66,-53.67,105.07,671.55,4463,0,,True,True,True
0.347,0.573,-91.03,150.84,48.06,-53.79,105.09,671.82,4479,0,,True,True,True
0.345,0.573,-92.26,150.89,48.08,-53.82,105.06,671.79,4496,0,,True,True,True
0.343,0.593,-93.45,144.55,45.78,-53.87,104.96,671.69,4513,0,,True,True,True
0.346,0.643,-91.88,128.59,39.97,-18.86,106.11,675.06,4529,0,,False,False,False
0.353,0.646,-87.7,127.66,39.63,-53.89,104.78,671.89,4546,0,,True,True,True
0.352,0.65,-88.6,126.46,39.19,-53.89,104.73,671.64,4563,0,,True,True,True
0.348,0.652,-90.9,125.72,38.92,-53.89,104.73,671.59,4579,0,,True,True,True
0.35,0.652,-89.46,125.87,38.98,-53.92,104.75,671.75,4596,0,,True,True,True
0.355,0.653,-86.57,125.49,38.84,-53.96,104.72,671.69,4613,0,,True,True,True
0.348,0.651,-90.6,126.13,39.07,-54.02,104.63,671.45,4629,0,,True,True,True
0.333,0.666,-99.51,121.49,37.38,-54.1,104.6,671.46,4646,0,,True,True,True
0.335,0.676,-98.34,118.35,36.24,-54.21,104.54,671.4,4663,0,,True,True,True
0.332,0.676,-100.18,118.22,36.19,-54.21,104.41,670.84,4679,0,,True,True,True
0.334,0.679,-99.33,117.39,35.89,-54.24,104.37,670.87,4696,0,,True,True,True
0.333,0.679,-99.92,117.2,35.82,-54.28,104.34,671.05,4713,0,,True,True,True
0.333,0.679,-99.52,117.27,35.85,-54.25,104.28,670.76,4729,0,,True,True,True
0.34,0.672,-95.41,119.65,36.71,-54.21,104.29,670.56,4746,0,,True,True,True
0.345,0.652,-92.34,125.81,38.95,-54.15,104.34,670.53,4763,0,,True,True,True
0.345,0.648,-92.78,127.2,39.46,-54.15,104.37,670.85,4779,0,,True,True,True
0.344,0.646,-92.95,127.55,39.59,-54.13,104.36,670.86,4796,0,,True,True,True
0.347,0.654,-91.23,125.32,38.77,-54.09,104.34,670.76,4812,0,,True,True,True
0.345,0.649,-92.5,126.8,39.31,-54.06,104.34,670.69,4829,0,,True,True,True
0.345,0.647,-92.71,127.32,39.5,-54.05,104.35,670.76,4846,0,,True,True,True
0.344,0.65,-93.35,126.39,39.17,-54.06,104.37,671,4862,0,,True,True,True
0.343,0.647,-93.5,127.54,39.58,-54.08,104.4,671.26,4878,0,,True,True,True
0.345,0.647,-92.78,127.37,39.52,-54.09,104.43,671.36,4896,0,,True,True,True
0.344,0.645,-93.32,128.11,39.79,-54.12,104.49,671.53,4912,0,,True,True,True
0.342,0.642,-94.48,128.95,40.1,-54.14,104.56,671.84,4928,0,,True,True,True
0.342,0.643,-94.09,128.62,39.98,-54.15,104.58,671.99,4946,0,,True,True,True
0.343,0.648,-93.58,127.05,39.4,-54.16,104.58,672.24,4962,0,,True,True,True
0.343,0.637,-93.41,130.62,40.7,-54.17,104.59,672.55,4978,0,,True,True,True
0.341,0.645,-94.81,128.14,39.8,-54.18,104.6,672.65,4996,0,,True,True,True
0.342,0.642,-94.34,129,40.12,-54.17,104.57,672.67,5012,0,,True,True,True
0.344,0.634,-93.26,131.57,41.05,-54.18,104.52,672.69,5028,0,,True,True,True
0.344,0.633,-92.93,131.81,41.14,-54.19,104.5,672.76,5045,0,,True,True,True
0.342,0.633,-94.26,131.67,41.09,-54.25,104.51,673.09,5062,0,,True,True,True
0.341,0.638,-94.81,130.29,40.59,-54.34,104.57,673.61,5078,0,,True,True,True
0.342,0.636,-94.18,130.74,40.75,-54.38,104.58,673.72,5095,0,,True,True,True
0.342,0.635,-94.16,131.27,40.94,-54.42,104.55,673.64,5112,0,,True,True,True
0.341,0.64,-94.74,129.55,40.31,-54.44,104.48,673.46,5128,0,,True,True,True
0.347,0.643,-91.57,128.59,39.97,-54.45,104.44,673.41,5145,0,,True,True,True
0.344,0.638,-93.07,130.32,40.6,-54.48,104.43,673.47,5162,0,,True,True,True
0.343,0.637,-93.91,130.55,40.68,-54.51,104.45,673.57,5178,0,,True,True,True
0.342,0.641,-94.57,129.17,40.18,-54.52,104.47,673.63,5195,0,,True,True,True
0.341,0.64,-94.99,129.55,40.32,-54.54,104.51,673.77,5212,0,,True,True,True
0.343,0.645,-93.4,127.9,39.71,-54.56,104.52,673.9,5228,0,,True,True,True
0.344,0.644,-93.35,128.27,39.85,-54.58,104.53,673.96,5245,0,,True,True,True
0.343,0.638,-93.81,130.36,40.61,-54.6,104.55,674.04,5262,0,,True,True,True
0.342,0.639,-94.1,129.81,40.41,-54.61,104.57,674.09,5278,0,,True,True,True
0.342,0.642,-94.39,129,40.12,-54.61,104.57,674.06,5295,0,,True,True,True
0.343,0.644,-93.57,128.24,39.84,-54.61,104.54,673.94,5312,0,,True,True,True
0.335,0.624,-98.38,134.59,42.15,-54.64,104.54,673.72,5328,0,,True,True,True
0.332,0.61,-100.03,139.18,43.82,-54.63,104.55,673.54,5345,0,,True,True,True
0.34,0.606,-95.67,140.49,44.3,-54.62,104.54,673.4,5362,0,,True,True,True
0.339,0.606,-95.94,140.2,44.19,-54.63,104.6,673.56,5378,0,,True,True,True
0.339,0.606,-96.37,140.26,44.21,-54.62,104.62,673.59,5395,0,,True,True,True
0.337,0.601,-97.51,142.07,44.87,-54.61,104.65,673.54,5412,0,,True,True,True
0.335,0.6,-98.21,142.37,44.98,-54.61,104.65,673.54,5428,0,,True,True,True
0.336,0.599,-97.72,142.6,45.07,-54.61,104.68,673.49,5445,0,,True,True,True
0.346,0.557,-92.2,155.84,49.88,-54.59,104.8,673.38,5461,0,,True,True,True
0.342,0.56,-94.06,154.98,49.57,-54.6,104.79,673.15,5477,0,,True,True,True
0.344,0.554,-92.81,156.63,50.17,-54.61,104.78,673.03,5495,0,,True,True,True
0.35,0.56,-89.69,154.82,49.51,-54.65,104.77,673.08,5511,0,,True,True,True
0.348,0.56,-90.48,154.87,49.53,-54.68,104.73,673.08,5527,0,,True,True,True
0.344,0.549,-92.9,158.38,50.81,-54.69,104.73,673.08,5545,0,,True,True,True
0.343,0.534,-93.69,163.15,52.54,-54.71,104.82,672.99,5561,0,,True,True,True
0.342,0.528,-94.15,165.11,53.26,-54.67,104.81,672.65,5577,0,,True,True,True
0.34,0.532,-95.25,163.63,52.72,-54.64,104.78,672.43,5595,0,,True,True,True
0.341,0.524,-95.12,166.26,53.68,-54.59,104.71,671.98,5611,0,,True,True,True
0.342,0.526,-94.13,165.47,53.39,-54.57,104.71,671.93,5627,0,,True,True,True
0.344,0.528,-93.1,165.08,53.25,-54.57,104.73,672.03,5644,0,,True,True,True
0.343,0.522,-93.88,166.9,53.91,-54.57,104.8,672.33,5661,0,,True,True,True
0.342,0.53,-94.14,164.39,53,-54.59,104.82,672.56,5677,0,,True,True,True
0.345,0.528,-92.53,164.91,53.19,-54.6,104.83,672.68,5694,0,,True,True,True
0.344,0.523,-93.39,166.66,53.82,-54.61,104.83,672.87,5711,0,,True,True,True
0.342,0.527,-94.01,165.28,53.32,-54.61,104.82,672.88,5727,0,,True,True,True
0.344,0.524,-93.14,166.2,53.66,-54.61,104.82,672.84,5744,0,,True,True,True
0.343,0.525,-93.85,165.91,53.55,-54.58,104.81,672.73,5761,0,,True,True,True
0.345,0.521,-92.75,167.22,54.02,-54.53,104.78,672.62,5777,0,,True,True,True
0.346,0.523,-91.72,166.67,53.83,-54.49,104.77,672.55,5794,0,,True,True,True
0.344,0.523,-93.39,166.57,53.79,-54.4,104.77,672.41,5811,0,,True,True,True
0.344,0.523,-92.99,166.62,53.81,-54.3,104.79,672.33,5827,0,,True,True,True
0.345,0.519,-92.57,167.8,54.24,-54.25,104.8,672.3,5844,0,,True,True,True
0.345,0.515,-92.37,168.94,54.65,-54.13,104.8,672.22,5861,0,,True,True,True
0.347,0.518,-91.07,168.25,54.4,-54.02,104.83,672.22,5877,0,,True,True,True
0.348,0.52,-90.6,167.55,54.15,-53.95,104.84,672.14,5894,0,,True,True,True
0.351,0.526,-88.97,165.67,53.46,-53.83,104.88,671.94,5911,0,,True,True,True
0.35,0.528,-89.78,164.87,53.17,-53.77,105,672.16,5927,0,,True,True,True
0.346,0.528,-91.64,164.95,53.2,-53.74,105.05,672.2,5944,0,,True,True,True
0.347,0.521,-91.3,167.1,53.98,-53.69,105.09,672.2,5961,0,,True,True,True
0.347,0.517,-91.12,168.37,54.44,-53.66,105.13,672.27,5977,0,,True,True,True
0.346,0.519,-91.77,167.83,54.25,-53.65,105.14,672.29,5994,0,,True,True,True
0.35,0.522,-89.71,167.03,53.96,-53.62,105.12,672.2,6011,0,,True,True,True
0.35,0.525,-89.59,165.94,53.56,-53.56,105.04,671.91,6027,0,,True,True,True
0.349,0.532,-89.89,163.81,52.78,-53.56,105,671.83,6044,0,,True,True,True
0.351,0.534,-88.85,163.15,52.55,-53.56,104.95,671.54,6060,0,,True,True,True
0.351,0.54,-88.98,161.24,51.85,-53.56,104.92,671.11,6077,0,,True,True,True
0.352,0.534,-88.3,163.07,52.51,-53.55,104.92,670.93,6094,0,,True,True,True
0.349,0.528,-90.1,164.82,53.15,-53.58,104.94,670.75,6110,0,,True,True,True
0.35,0.524,-89.81,166.11,53.62,-53.61,104.97,670.9,6126,0,,True,True,True
0.351,0.525,-89.04,165.97,53.57,-53.63,104.98,670.99,6144,0,,True,True,True
0.352,0.527,-88.14,165.4,53.36,-53.64,105,671.1,6160,0,,True,True,True
0.352,0.534,-88.22,163.22,52.57,-53.63,105,671.06,6176,0,,True,True,True
0.351,0.528,-89.04,165.02,53.23,-53.62,105,671.09,6194,0,,True,True,True
0.352,0.535,-88.41,162.71,52.38,-53.61,105.02,671.25,6210,0,,True,True,True
0.351,0.533,-89.12,163.36,52.62,-53.58,105.03,671.38,6226,0,,True,True,True
0.352,0.533,-88.42,163.5,52.67,-53.54,105.03,671.32,6244,0,,True,True,True
0.351,0.538,-88.95,161.8,52.06,-53.45,105.02,670.9,6260,0,,True,True,True
0.359,0.548,-84.38,158.7,50.92,-53.33,105,670.29,6276,0,,True,True,True
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6293,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6310,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6326,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6343,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6360,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6376,0,,False,False,False
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6393,0,,False,False,False
0.338,0.578,-96.49,149.04,47.41,-53.2,105.12,670.25,6410,0,,True,True,True
0.34,0.521,-95.7,167.3,54.06,-53.26,105.16,670.6,6426,0,,True,True,True
0.348,0.517,-90.74,168.33,54.43,-53.27,105.15,670.63,6443,0,,True,True,True
0.351,0.517,-89.05,168.45,54.47,-53.27,105.06,670.17,6460,0,,True,True,True
0.351,0.523,-89,166.41,53.73,-53.26,104.96,669.67,6476,0,,True,True,True
0.351,0.52,-88.95,167.4,54.09,-53.25,104.91,669.51,6493,0,,True,True,True
0.35,0.514,-89.56,169.35,54.8,-53.25,104.83,669.3,6510,0,,True,True,True
0.352,0.513,-88.55,169.77,54.96,-53.23,104.76,669.08,6526,0,,True,True,True
0.352,0.513,-88.61,169.69,54.93,-53.23,104.75,669.06,6543,0,,True,True,True
0.351,0.515,-88.87,169.02,54.68,-53.24,104.77,669.14,6560,0,,True,True,True
0.35,0.522,-89.23,166.74,53.85,-53.25,104.81,669.3,6576,0,,True,True,True
0.35,0.515,-89.68,169.12,54.72,-53.25,104.83,669.35,6593,0,,True,True,True
0.352,0.516,-88.58,168.66,54.55,-53.22,104.84,669.32,6610,0,,True,True,True
0.352,0.517,-88.45,168.6,54.53,-53.17,104.82,669.08,6626,0,,True,True,True
0.354,0.522,-87.31,167.03,53.96,-53.14,104.81,668.93,6643,0,,True,True,True
0.351,0.524,-88.9,166.11,53.62,-53.07,104.83,668.74,6660,0,,True,True,True
0.352,0.521,-88.34,167.23,54.03,-53.02,104.88,668.82,6676,0,,True,True,True
0.353,0.513,-87.61,169.63,54.9,-53.01,104.91,668.99,6693,0,,True,True,True
0.351,0.516,-88.78,168.63,54.54,-53,104.98,669.37,6709,0,,True,True,True
0.349,0.519,-90.15,167.71,54.21,-52.97,104.97,669.2,6725,0,,True,True,True
0.352,0.524,-88.43,166.33,53.7,-52.96,104.95,669.04,6743,0,,True,True,True
0.352,0.523,-88.3,166.4,53.73,-52.94,104.91,668.67,6759,0,,True,True,True
0.352,0.518,-88.14,168.23,54.39,-52.92,104.84,668.2,6775,0,,True,True,True
0.35,0.519,-89.55,167.95,54.29,-52.91,104.8,667.99,6793,0,,True,True,True
0.343,0.518,-93.57,168.02,54.32,-52.93,104.77,667.81,6809,0,,True,True,True
0.348,0.518,-90.58,168.17,54.37,-52.98,104.85,668.3,6825,0,,True,True,True
0.349,0.513,-90.01,169.77,54.96,-53.01,104.93,668.73,6843,0,,True,True,True
0.343,0.52,-93.88,167.4,54.09,-53.04,105.1,669.61,6859,0,,True,True,True
0.342,0.52,-94.4,167.52,54.14,-53.03,105.16,669.87,6875,0,,True,True,True
0.339,0.518,-96.12,168.25,54.4,-53.02,105.15,669.82,6892,0,,True,True,True
0.342,0.518,-94.06,168.05,54.33,-52.97,105.12,669.47,6909,0,,True,True,True
0.341,0.521,-95.05,167.32,54.06,-52.91,105.07,668.97,6925,0,,True,True,True
0.341,0.524,-95.12,166.3,53.69,-52.88,105.06,668.71,6942,0,,True,True,True
0.343,0.522,-93.67,166.73,53.85,-52.85,105.03,668.23,6959,0,,True,True,True
0.344,0.52,-93.18,167.54,54.14,-52.86,105.02,667.98,6975,0,,True,True,True
0.343,0.516,-93.45,168.7,54.56,-52.86,105.02,667.83,6992,0,,True,True,True
0.345,0.515,-92.64,169,54.68,-52.9,105.06,667.72,7009,0,,True,True,True
0.344,0.519,-93.27,167.95,54.29,-52.98,105.19,668.16,7025,0,,True,True,True
0.347,0.522,-91.24,166.9,53.91,-53.03,105.25,668.45,7042,0,,True,True,True
0.348,0.527,-90.92,165.36,53.35,-53.1,105.34,669.01,7059,0,,True,True,True
0.35,0.522,-89.62,166.79,53.87,-53.15,105.37,669.4,7075,0,,True,True,True
0.348,0.52,-90.41,167.5,54.13,-53.16,105.38,669.52,7092,0,,True,True,True
0.347,0.517,-91.01,168.31,54.42,-53.18,105.4,669.66,7109,0,,True,True,True
0.354,0.517,-87.28,168.49,54.49,-53.16,105.44,669.8,7125,0,,True,True,True
0.358,0.513,-84.44,169.71,54.93,-53.13,105.45,669.7,7142,0,,True,True,True
0.354,0.509,-87.41,170.84,55.34,-53.1,105.41,669.2,7159,0,,True,True,True
0.357,0.508,-85.48,171.35,55.53,-53.14,105.45,669.37,7175,0,,True,True,True
0.355,0.509,-86.26,170.99,55.4,-53.16,105.46,669.36,7192,0,,True,True,True
0.358,0.506,-84.95,171.78,55.69,-53.18,105.44,669.12,7209,0,,True,True,True
0.359,0.503,-84.41,172.87,56.08,-53.2,105.4,668.77,7225,0,,True,True,True
0.358,0.509,-84.94,171.11,55.44,-53.21,105.38,668.69,7242,0,,True,True,True
0.356,0.503,-86,172.88,56.09,-53.26,105.36,668.7,7259,0,,True,True,True
0.356,0.502,-85.98,173.2,56.2,-53.34,105.43,669.11,7275,0,,True,True,True
0.357,0.5,-85.38,173.79,56.42,-53.37,105.45,669.14,7292,0,,True,True,True
0.358,0.51,-84.64,170.78,55.32,-53.4,105.44,668.77,7308,0,,True,True,True
0.356,0.507,-85.66,171.48,55.58,-53.42,105.42,668.41,7325,0,,True,True,True
0.354,0.511,-86.95,170.33,55.16,-53.46,105.43,668.38,7342,0,,True,True,True
0.351,0.516,-89.14,168.75,54.58,-53.52,105.39,668.28,7358,0,,True,True,True
0.352,0.514,-88.58,169.35,54.8,-53.52,105.33,667.92,7374,0,,True,True,True
0.351,0.514,-89.05,169.27,54.77,-53.53,105.32,667.89,7392,0,,True,True,True
0.354,0.523,-87.01,166.71,53.84,-53.56,105.33,667.93,7408,0,,True,True,True
0.354,0.523,-87.11,166.65,53.82,-53.58,105.32,667.97,7424,0,,True,True,True
0.349,0.518,-89.82,168.29,54.42,-53.6,105.33,668.02,7442,0,,True,True,True
0.349,0.515,-89.94,169.04,54.69,-53.64,105.38,668.24,7458,0,,True,True,True
0.348,0.518,-90.66,168.15,54.37,-53.68,105.45,668.52,7474,0,,True,True,True
0.346,0.519,-91.6,167.9,54.28,-53.69,105.48,668.67,7492,0,,True,True,True
0.349,0.517,-90.4,168.33,54.43,-53.73,105.56,669,7508,0,,True,True,True
0.351,0.512,-89.16,170.11,55.08,-53.76,105.63,669.45,7524,0,,True,True,True
0.35,0.518,-89.58,168.27,54.41,-53.78,105.66,669.68,7541,0,,True,True,True
0.351,0.519,-89.12,167.88,54.27,-53.8,105.69,670.07,7558,0,,True,True,True
0.352,0.517,-88.39,168.44,54.47,-53.81,105.71,670.34,7574,0,,True,True,True
0.348,0.509,-90.85,170.84,55.34,-53.81,105.71,670.43,7591,0,,True,True,True
0.347,0.506,-91.1,171.78,55.69,-53.82,105.7,670.55,7608,0,,True,True,True
0.347,0.509,-91.12,170.97,55.39,-53.84,105.72,670.64,7624,0,,True,True,True
0.349,0.51,-90.15,170.79,55.33,-53.85,105.74,670.71,7641,0,,True,True,True
